mask_hex,rank,joint,active_rows,first_q,first_r,row_support_fnv
30201283,8,0,312,294,636,abd2f6e575252c9b
08c22450,8,0,125,338,636,78c5acbe103489e8
24812902,8,0,110,282,632,501b2e5cad91d9a0
30140e01,8,0,272,294,636,d7c3f55da135d7e5
003d4204,8,0,223,294,636,993523cad408c538
1620401c,8,0,294,294,636,59f1975b62b557c4
10106c0c,8,0,312,294,636,d8cfaf02cb1f14c9
070004d2,8,0,272,100,636,561318f0a5afab2b
002a2891,8,0,197,294,636,695ffdbc16c4212b
1c00902c,8,0,219,294,636,6f0cf536366d2d6e
0c840628,8,0,180,294,636,3cffbca5359daa28
083a0031,8,0,156,294,636,e88239f635bd45de
2c108160,8,0,107,294,636,ae7011f431e7f40a
0202e421,8,0,187,256,636,858b9c15ab26a977
1a150208,8,0,343,294,636,d6da7efbaf5c9dc5
02944184,8,0,238,100,636,1b324a74691f84e9
16820444,8,0,95,294,636,da6c0ecd60061d78
10854d00,8,0,185,294,636,ce07c846568079e6
2582010c,8,0,100,306,635,8d2f9c8418d3180
1018c128,8,0,229,294,636,1cf91ad39e983290
00960149,8,0,147,294,636,a8627f67c2375ccd
14308218,8,0,266,294,636,c8e3a6125b66dc64
0851c005,8,0,238,294,636,97506a2f2cd7c7a3
14204298,8,0,181,294,636,29c2d34f1bc7d901
10d22c00,8,0,300,294,636,6fb85dc24fa9e97e
050540a2,8,0,200,294,636,c6df358fe2d84261
1450a060,8,0,251,294,636,aef7a40453943032
04ec0028,8,0,201,294,636,2c039c9e92b8fd58
1c604024,8,0,257,294,636,f1723001a71736c2
30221248,8,0,235,338,636,c09b8df6af12af77
08480ac1,8,0,99,294,636,79f85258ebb567a2
10480a85,8,0,68,294,636,fc0e35bdf7efbd6a
120a04a1,8,0,110,294,636,d367c3475cebe915
00583460,8,0,119,338,636,189c1221dcbdb307
005c0185,8,0,144,294,636,feb7f3041f56d274
22804903,8,0,161,338,636,f3e660a73090748f
12c00283,8,0,77,294,636,c79a0b1f70d262b
22100a29,8,0,98,294,636,1dbdc8d4c34c31a6
101c1148,8,0,270,294,636,617fbff7db4653c6
12000ca9,8,0,85,294,636,f3ec79665e47ff15
0a402807,8,0,138,338,636,945180e79973de6b
1b0800c1,8,0,227,294,636,bba008dacdc2de6f
16401141,8,0,102,294,636,453d39c1154ed143
064c0242,8,0,104,294,636,929d76e278a7ddaa
1018a80a,8,0,193,294,636,eccede1cf99a62f1
0e410182,8,0,147,294,636,6bc9029ce38beb2b
0a017801,8,0,170,294,636,8e285ad81ad83a0f
0200dc18,8,0,151,338,636,5929d6447e904966
22011c06,8,0,94,338,636,97182c0474894e01
005f1004,8,0,199,294,636,a9f8db3e66baf8b8
03086122,8,0,188,294,636,16bd80b78258b5e0
02c82188,8,0,245,338,636,c7ca0fa6a032fd4e
02c92420,8,0,153,338,636,c24e69ebf6d22a56
1648002c,8,0,98,294,636,5a4497d3392174fd
02091099,8,0,135,294,636,42bf5c519d40a07c
322a0801,8,0,155,294,636,9987023b558d9e3d
260081a2,8,0,81,294,636,b76bac6dc3a8a190
0204428b,8,0,167,294,636,6841a339f9e8a6e5
02a01027,8,0,217,294,636,a81dbf91ae72412d
32418011,8,0,42,306,635,46653b233387601
22024445,8,0,121,294,636,8d90de5b7b6b150
1058040e,8,0,159,294,636,e4db79061fd4fab4
12000c8d,8,0,109,294,636,a504a9dd74c603f9
220444c2,8,0,218,100,636,da477f4e4e5b7cb3
048804e1,8,0,117,294,636,eec60e8b24232f0c
1a402013,8,0,130,294,636,a703574fb67be9f4
024e8005,8,0,168,294,636,6db0cb2365c05c83
0a00580b,8,0,269,294,636,ceafed90e75c8e64
12406422,8,0,163,294,636,142c04a052349ef7
02488462,8,0,151,100,636,6d5a246393a6430
00431681,8,0,120,294,636,11c72fc3efc49ac1
10584150,8,0,116,338,636,a4c65c91116b71eb
1a0804a8,8,0,185,294,636,c67306123a395b13
02d0060a,8,0,303,100,636,e4ef51baa58304eb
22101660,8,0,155,294,636,d7000414e24caced
10116580,8,0,221,294,636,7c341a03de3f8320
12442821,8,0,269,294,636,446a2568ee56178d
020114c9,8,0,110,294,636,37ef6c7bed49970f
02390841,8,0,130,294,636,a14b9751dca7c98
14401035,8,0,56,294,636,5d4c55bf1fa586ec
12500628,8,0,211,100,636,ab041beec045a5fd
02186908,8,0,209,294,636,67120e1bd9aaba4a
22001c1c,8,0,106,338,636,bbf3455a0227fc2c
034810e0,8,0,101,338,636,c3a7eb0daaa67d80
23100514,8,0,138,294,636,bff717b63b1164ba
020888a9,8,0,97,294,636,c7d816bfbb38df4e
140842c4,8,0,183,294,636,459aaa676187b149
02216405,8,0,137,294,636,c9bccd877b099669
0050d490,8,0,160,294,636,9125f46702fa7c69
0b404424,8,0,268,294,636,a7bfbbd032fb70a6
221a0051,8,0,180,294,636,f6a84b4cea545ccc
03510031,8,0,151,294,636,e1a42caa01fdbd5d
0a481085,8,0,160,294,636,82b455fe7a42e53b
1200501e,8,0,256,100,636,d1251b7d0278bc01
1a640006,8,0,321,100,636,41b754db0e6d9fee
2210050e,8,0,145,294,636,696a068fb9eede24
07040033,8,0,143,294,636,9ed63e032fd49c16
191002a1,8,0,245,294,636,7046514004184a95
10885025,8,0,237,294,636,d0144e5fbbe0e6ca
20102e28,8,0,143,338,636,388e6a0f7659a5d2
30181142,8,0,230,294,636,d1a08a36914b5282
00202297,8,0,169,294,636,3b9f37a0fdcaf4fb
02195048,8,0,232,294,636,40a0e3205a1bbef7
030815c0,8,0,269,100,636,438995f17f98d0ac
065080b0,8,0,130,294,636,101842dd331b6cdc
02411c0a,8,0,255,294,636,a4f2cd4794e177af
20205843,8,0,138,338,636,6b03c7850a944f88
20e41140,8,0,179,338,636,99e0dcbe67fe240b
16408822,8,0,164,294,636,950f54015f3f17d6
202c0225,8,0,99,338,636,3499d66d9cc9ad76
00d84032,8,0,245,294,636,d515fe93b0d62dd6
02250681,8,0,240,294,636,6c7944c997c3f190
02c15210,8,0,259,338,636,7d8cae78fd47eac2
2e080121,8,0,178,294,636,bb79f997bb0468a
2041b101,8,0,93,320,630,32429ee0a05f54cf
02c0840e,8,0,185,100,636,46d5f0ebe3f736e2
22004287,8,0,177,294,636,c0a56eb02125e3e5
210410c5,8,0,155,294,636,e810810ff344bc81
00d12421,8,0,129,338,636,abdf1100989632bd
20490059,8,0,71,332,632,80fcba73d8ae3132
10402385,8,0,86,306,635,188f3c1d8217b660
02481518,8,0,201,338,636,81847a25feaa7ffa
01380a21,8,0,250,338,636,bb9944da4ec5e524
02598802,8,0,204,100,636,b8dc38dcdaa1d6c4
1240d101,8,0,353,100,636,3894096d02ab45ef
12120492,8,0,158,294,636,b90370450b2c3955
024814c4,8,0,78,294,636,780d64b39ea883c
13c00881,8,0,353,256,636,3fbd46d8f793b542
006c9018,8,0,284,100,636,79b1b915a25dd7d8
30000d89,8,0,94,294,636,48b67b6ec9f24e29
11402149,8,0,246,338,636,e75beb562b2984a7
060e0430,8,0,166,294,636,be63e27c9766dbf3
0045a441,8,0,161,294,636,8403af645d5fabe2
34280821,8,0,177,294,636,7933cb0da97a6758
2448006a,8,0,146,294,636,a8f337dcd2860ba3
020a088d,8,0,232,294,636,2a93c176af90bf6
02186031,8,0,122,294,636,a7b9a7b710e7f0f
32414a00,8,0,216,338,636,b290f1493a856f01
1010b460,8,0,179,294,636,544a63ded030d60
10651014,8,0,306,294,636,d22f51b48b75ca03
06ca1020,8,0,177,294,636,9c4229d5f602e206
30016441,8,0,168,294,636,cd6f5d2c627982fe
02140287,8,0,126,294,636,4bd38aba8aefec88
02661050,8,0,203,100,636,400ee1d1136969c4
0051a4a0,8,0,122,294,636,876740b4851e038d
0248d014,8,0,197,294,636,c37d5aff8d2b617c
2019c050,8,0,174,294,636,d67836e15aa6e4a8
00283941,8,0,121,338,636,e51b196dc0509fce
02498803,8,0,58,338,636,a1a14a59d04ff896
211200c5,8,0,140,294,636,b465bb9d57781256
144400aa,8,0,206,294,636,b490849ab8118dfb
21419021,8,0,103,338,636,ea904bb421b499a5
30102541,8,0,90,306,635,78b68e2c3a811d63
03600829,8,0,187,338,636,bc56d3a29783a7a8
01406511,8,0,196,294,636,7bf44f471a526c45
30c04051,8,0,185,338,636,89cf1b8da3aaa2a5
22109106,8,0,136,294,636,d7915256e9a14e40
03404542,8,0,166,100,636,ff3c53aa7ba18140
064c0821,8,0,194,294,636,d06fe15d07b07077
06404816,8,0,204,294,636,c320776d92fcd0c5
0260044b,8,0,289,100,636,b431d8a08b1e836f
021b0403,8,0,207,100,636,cf8859abdf031ca5
0110264a,8,0,193,338,636,5ec7835331a4384d
03c000c3,8,0,184,294,636,388c11610efbd659
13604900,8,0,317,294,636,b97b9bda131c477c
06018185,8,0,144,294,636,cb52c323375c3b4e
021022c5,8,0,115,294,636,a0800301829961ad
0340110b,8,0,183,338,636,57f656b628253218
22008899,8,0,90,294,636,e363ead3a3f714b9
02492508,8,0,263,294,636,47ee0cd5a91f4380
20388850,8,0,98,338,636,a698b7085d451ea
20810e81,8,0,103,294,636,60d1be8e78defe7
1244204c,8,0,252,294,636,ca93f0318ea7356c
20406443,8,0,240,294,636,86f2f2217263bcb8
03441023,8,0,166,294,636,5312f01e5a63657f
24440780,8,0,130,294,636,ec772f2df4abdb7b
10302443,8,0,58,520,630,39cd3c34b074b91c
07088822,8,0,240,294,636,9510466124632ed0
04005625,8,0,178,294,636,4c2e5adce4417ba6
204a4241,8,0,144,338,636,33bbab68749d50ff
02293021,8,0,237,294,636,88acf95c70cea210
01a2100d,8,0,351,100,636,b977a55b9befa28b
14500c12,8,0,187,294,636,5acf72213856f40a
0a005027,8,0,150,294,636,71b0ef44bb64ef7e
14101f00,8,0,302,294,636,b9414b936fc40fca
0038a504,8,0,190,294,636,7723adbce28bd43c
02570801,8,0,301,256,636,7a45e5e6f2946746
02481445,8,0,69,338,636,11d4b2d9d7696def
020416c1,8,0,99,294,636,61d604a11880dd28
11018889,8,0,291,294,636,765f9f42e4230118
04540618,8,0,252,294,636,f1061fb23d626a5a
10807c08,8,0,338,294,636,99e9b1d226a353a1
24d08104,8,0,199,294,636,c35dd9f5a754a284
0410ce40,8,0,374,100,636,266c76aaff6bf81d
0c44104c,8,0,257,294,636,f5074195c6e4435a
0780804a,8,0,302,100,636,b87c14741e93b932
06055900,8,0,286,294,636,d8c96f56e878f975
030a0c41,8,0,299,100,636,452a159b3b302fb3
2c100213,8,0,161,294,636,4c86cdb229469fd7
1c014b00,8,0,256,294,636,ebe8c48d97ae60e2
1ab01020,8,0,375,100,636,1b39c13f0b830bc3
04085511,8,0,224,294,636,ec632c2eb9617033
0202c407,8,0,193,100,636,89d1028cee9e26ee
030a0d01,8,0,208,294,636,bc09b371d8edba44
15404828,8,0,364,294,636,e7b741f3d48a50e9
12444083,8,0,348,100,636,ca4e821ead8cfb68
000cc283,8,0,245,294,636,6eccd45a0888b6f4
0240450b,8,0,159,294,636,9f39125d31a780f8
008d1481,8,0,205,294,636,b533a565380654b
00e84281,8,0,312,294,636,eb359de78ab33b
02711012,8,0,298,100,636,c4642522a36d5747
0600c423,8,0,253,100,636,69776f83df402154
004920d1,8,0,108,338,636,a666c630338ccb14
0000349b,8,0,174,294,636,31134371d0a1551e
1290100e,8,0,311,100,636,9d3791b8a84be27e
06009898,8,0,230,294,636,5e86544160d3fa2f
14423140,8,0,222,294,636,d0abc1cbcb8f74aa
01ea0081,8,0,321,294,636,b89d24d3e308e894
004cca01,8,0,187,294,636,60e633febe2b9834
0600d02a,8,0,292,100,636,f07e7c60558ec73f
00085b81,8,0,135,294,636,2890c325cb960c41
231011c0,8,0,195,294,636,376e8f62655e804c
12215088,8,0,332,100,636,b5ba8144df415734
08482a0c,8,0,230,338,636,21ba83017ef7ebb0
20c09441,8,0,180,100,636,ae346ba3b850eabc
10501e08,8,0,247,294,636,712304487e366cc0
14310230,8,0,223,294,636,fe1d41a88cf3eeba
0142d014,8,0,240,294,636,b024b68e820514cd
1240160c,8,0,294,100,636,847bc5c5a6a18a2
00289285,8,0,327,294,636,c7e66055b541f361
0260812c,8,0,280,100,636,b3179e1f0e5f0c4b
18689040,8,0,365,100,636,c6ff757a43de25bc
20c0c124,8,0,344,100,636,7b905a47afbf41b9
302c1006,8,0,388,100,636,3b17c24c01d4a80
30580888,8,0,361,100,636,5fe54dbfe3ac0a50
0a10d120,8,1,376,100,636,a3db964d1308a599
06411019,8,1,390,100,636,b42db3eb0915969a
2a904060,8,1,388,100,636,b0ce3219a63e309d
09034019,8,1,361,100,636,ae6831ea62ae6e60
3c601010,8,1,390,100,636,71c1f1a7f9a96e4f
024085d0,8,1,387,100,636,68fb4e96e9706e4c
34814108,8,1,391,100,636,38e567eb72a62c3e
284a2012,8,1,391,100,636,38e567eb72a62c3e
0ca81140,8,1,387,100,636,e225e35d721b8ac5
22205c02,8,1,387,100,636,f2f9059f40b238e1
04518811,8,1,387,100,636,88d626dbf3b6df3b
18492600,8,1,340,294,636,8b7754ac821c7867
12904122,8,1,365,100,636,f035fc34dcbb1828
2188042c,8,1,385,100,636,9034f2712c3bd0e5
20143209,8,1,391,100,636,38e567eb72a62c3e
102232c0,8,1,365,256,636,1846273ccc1a440
0c82044a,8,1,351,256,636,8d05a95e83cf52a4
05414214,8,1,391,100,636,38e567eb72a62c3e
2c120091,8,1,355,256,636,a1e4c98f774f4e57
1804aa01,8,1,305,256,636,1d201fa9818d88bc
19801c80,8,1,341,294,636,b916f071b4af4969
0202a129,8,1,339,100,636,c699ce818047c5a2
25085012,8,1,389,100,636,1165512f3b724aef
10740051,8,1,352,100,636,2e4f31af073a5fb7
0812412c,8,1,331,256,636,ce10d23c31372ea1
0230106c,8,1,347,100,636,d10e341f893fc6ca
30182016,8,1,390,100,636,350936e7b1701184
0b2a0802,8,1,370,100,636,a28a5d17bdd9b9f0
041d0c80,8,1,391,100,636,38e567eb72a62c3e
0080501f,8,1,360,100,636,42fa9d083f4cd066
05209124,8,1,391,100,636,38e567eb72a62c3e
32a40801,8,1,312,294,636,46a27f76dbfde32f
1e808042,8,1,349,256,636,683857993e972cff
24450c08,8,1,388,100,636,205f6fd556609fe5
00463290,8,1,376,256,636,10fed72daffdefd5
02380a81,8,1,349,256,636,451125bc8495dbca
10864540,8,1,266,100,636,17cea54da0d9d94d
25c10240,8,1,391,100,636,38e567eb72a62c3e
0090c4a4,8,1,358,100,636,1dad4f5036968d57
31090089,8,1,391,100,636,38e567eb72a62c3e
0a204449,8,1,346,100,636,2f5dd7e1168237d2
01e05110,8,1,384,100,636,fa1b4b23a3c58c63
38060490,8,1,313,256,636,de0aa3bf133f0533
22088c42,8,1,389,100,636,a74d2b1184aa78fd
01508125,8,1,391,100,636,38e567eb72a62c3e
0ac44140,8,1,336,294,636,558aa4f77be25846
24118a80,8,1,391,100,636,38e567eb72a62c3e
04615060,8,1,391,100,636,38e567eb72a62c3e
1a048128,8,1,345,294,636,c2700a765a40da3f
0c161810,8,1,382,256,636,6cc9c8c7baab9e55
19104884,8,1,351,294,636,8d486eae317551a0
200a3405,8,1,367,294,636,950e6269154c1ba7
209c4120,8,1,391,100,636,38e567eb72a62c3e
00e8240a,8,1,360,100,636,2d286bf7775f73e8
01251640,8,1,387,100,636,a32b79cc44e079ac
06220849,8,1,364,100,636,e7073ac601fb1315
11da1000,8,1,391,100,636,38e567eb72a62c3e
08c0a980,8,1,261,294,636,64ed20f1bd900d6
050c4083,8,1,388,100,636,61718253b20a19c0
080a2a0c,8,1,341,256,636,24559b604993b7f1
23801083,8,1,369,100,636,b51d1b3fe39ca1e8
0481c320,8,1,390,100,636,11c736fc1d20808e
1802001f,8,1,342,256,636,bc97264e80badb27
2010348a,8,1,390,100,636,bdc533deb4a5efba
113ac000,8,1,391,100,636,38e567eb72a62c3e
08068a81,8,1,331,256,636,c6ee4100b4374128
16005805,8,1,382,100,636,781f002aaf7c8cb3
0d470004,8,1,362,256,636,ef0c6fa39326232f
1024304a,8,1,385,100,636,3279c05a50f46
28632200,8,1,353,256,636,c579a8eaf50910a8
10206688,8,1,367,294,636,a0f4d9e81e6e0c02
0200a1a5,8,1,351,256,636,3774ea76a0705183
11420c88,8,1,363,256,636,2c68f657f589f03e
3a0c0a00,8,1,363,294,636,599cd53eba61f8c7
0840e805,8,1,302,294,636,4c18a86e0f353e83
21948006,8,1,331,100,636,610bdc96964be964
09828640,8,1,390,100,636,fe52b748d8565941
05800683,8,1,386,100,636,cef16b02a1394766
36414020,8,1,387,100,636,7fb1c49b2db41699
10585003,8,1,390,100,636,31fe421dcc88c51b
08940509,8,1,308,294,636,4dcbca6790e74276
2c090604,8,1,391,100,636,38e567eb72a62c3e
041a9808,8,1,391,100,636,38e567eb72a62c3e
30026601,8,1,339,256,636,7c0b13f0e1c39149
23d00880,8,1,384,100,636,ed532f5d59137dfd
28a05140,8,1,388,100,636,428a4a6105bd4627
07005016,8,1,387,100,636,663bbb2289d1a539
1045a208,8,1,382,256,636,8c80aad17c40cda4
240c001b,8,1,391,100,636,38e567eb72a62c3e
03208321,8,1,386,100,636,1fdd24c118fe655c
2210812c,8,1,383,100,636,7425203d2c16f211
19c00c40,8,1,330,294,636,9a509b31df23033c
08721050,8,1,386,256,636,934c822a744d1c0d
30168440,8,1,352,100,636,e450d204a786174
0c0b4480,8,1,384,100,636,2d7a176967175e59
11b80108,8,1,388,100,636,d02506811f8b0190
300c4016,8,1,389,100,636,da75322985a85a15
02423007,8,1,317,256,636,aadb145aa700a1a4
06110a82,8,1,390,100,636,4a3445d7f92e7ba3
08506205,8,1,346,294,636,48534fb7346cd135
00022a8d,8,1,344,256,636,de39b3d2ac64c26b
000c3688,8,1,384,256,636,95d632d4e2534003
1c210049,8,1,382,256,636,d88f6b3f2007edd9
054d0210,8,1,391,100,636,38e567eb72a62c3e
218840a4,8,1,389,100,636,d1344dc6055b2530
14051085,8,1,379,256,636,cf20c2b2e39b5ac4
22a40482,8,1,360,100,636,90857c941076663e
128c8900,8,1,289,100,636,697ac57cb39aaab1
201a0416,8,1,383,100,636,33c7e918d2ffd5a6
2b140802,8,1,387,100,636,e48133fd54bbc36e
0078a082,8,1,381,100,636,6ee681cd45dc1d11
082a1828,8,1,370,256,636,da0f4fee0a69765b
09081a81,8,1,384,294,636,1b68eb5a3211f11e
1180c043,8,1,357,100,636,5963c50e1c5fc47
01584448,8,1,391,100,636,38e567eb72a62c3e
34221420,8,1,390,100,636,350936e7b1701184
18402a88,8,1,350,294,636,df55a46090c5ceb8
2c060098,8,1,369,256,636,1a190ef54ff55d84
2104440b,8,1,362,100,636,1594db1a1bc6ea2a
02c1c300,8,1,366,100,636,6336cf02f86ce0e3
009e2402,8,1,375,100,636,234c28b88d7287d4
11440883,8,1,317,256,636,2b133716319ad296
0030b124,8,1,381,100,636,4dd4433ba952ac7c
0321120c,8,1,384,100,636,628b1a5bbf4e42d9
01b04124,8,1,388,100,636,50d50ac48bca0d65
002884c9,8,1,386,100,636,30cfbd880f25a4b
0505d080,8,1,389,100,636,1b756683077f6391
0c130a01,8,1,386,100,636,3494243b35aa405d
12c80482,8,1,350,100,636,d4807bda90fbcd50
206e2004,8,1,388,100,636,8b59b93c8b0023b0
2b02080a,8,1,354,256,636,fe89d72420f50240
30700448,8,1,369,100,636,7d7a65789c4f0789
091e0280,8,1,388,100,636,680ed2d7482ce9e7
02289121,8,1,374,100,636,494c865dc4f0beb8
105c1084,8,1,390,100,636,2151763d9d212607
3002e280,8,1,369,256,636,e9d876e83b27a1d9
0940cc40,8,1,381,100,636,a16550fc4757a56
140d0205,8,1,389,100,636,8fd75a00721c43cb
20804487,8,1,374,100,636,1471c246fe636df8
10259240,8,1,326,294,636,f72fd92bd01b6c4b
01860c09,8,1,335,100,636,aa73d86b8be37d6
12048446,8,1,358,100,636,8b91b87bd98b16f2
21300483,8,1,391,100,636,38e567eb72a62c3e
0c901c40,8,1,391,100,636,38e567eb72a62c3e
194a0084,8,1,343,256,636,f4a8333127d1a2d6
30480289,8,1,389,100,636,489c094753e375f1
06a90202,8,1,389,100,636,5f22bd2b29906dd9
00e03092,8,1,382,100,636,7357c5f97bba2fe4
28144428,8,1,350,100,636,754fbc797f61d0fb
100a6284,8,1,365,256,636,3deb5c14e97f0232
11419201,8,1,387,100,636,6d07dab5603d2f0d
00da0809,8,1,386,100,636,32cd9681f290b8fd
1200208f,8,1,333,256,636,e1e56cc368fc7058
200e2282,8,1,387,100,636,85b660bf9c3b568e
000c7007,8,1,386,100,636,15843618d321a4e5
0314480c,8,1,381,100,636,17aba0e68d6030af
20c03608,8,1,367,294,636,4253469b377235
18188448,8,1,359,100,636,64a44991ef8ec626
088248c8,8,1,339,256,636,227a778e9ef58fa7
1e220042,8,1,327,256,636,6a385415129d3637
04c10690,8,1,350,256,636,9421a3a50436a475
25290088,8,1,391,100,636,38e567eb72a62c3e
0184c121,8,1,376,100,636,cd5ebc26b5dac67
390084c0,8,1,350,256,636,f662b1d3b45988b3
11121083,8,1,386,256,636,72241b059ca4741b
20a81604,8,1,388,100,636,e8cb9612a8655ebc
054c1014,8,1,390,100,636,71c1f1a7f9a96e4f
22560801,8,1,372,100,636,1abcfd37502283fe
0c158808,8,1,387,100,636,556dc34bc05dfca
14031608,8,1,391,100,636,38e567eb72a62c3e
14248083,8,1,381,100,636,667638a2559edf8b
2120c448,8,1,389,100,636,ac9f23d1f78af8dd
20482096,8,1,391,100,636,38e567eb72a62c3e
0280b206,8,1,341,338,636,8534ec678e8e8467
21b40108,8,1,353,100,636,8c92c4e087c0eb9e
01884c44,8,1,378,100,636,173156cca5728dab
08430a81,8,1,341,256,636,8f5db840a9990036
23410209,8,1,385,100,636,8bbefb8d5f7f14da
30c48500,8,1,324,100,636,85b20c502484fbfb
3150100a,8,1,391,100,636,38e567eb72a62c3e
04710841,8,1,380,100,636,23cd6217e8f906c6
080e001b,8,1,359,100,636,475b60df0e4c6743
03109124,8,1,386,100,636,f8a3f342e13c87d1
03648840,8,1,321,100,636,a3e82d9bbae36518
00662680,8,1,361,256,636,caa3c689453960f0
212c9100,8,1,389,100,636,7fca8809672176a5
10145403,8,1,373,100,636,8825be3d33283326
28062405,8,1,317,256,636,522e826d18353ee9
2030a209,8,1,390,100,636,71c1f1a7f9a96e4f
06854300,8,1,387,100,636,a494f1f93ccf7104
00b8d010,8,1,391,100,636,38e567eb72a62c3e
00509a81,8,1,371,100,636,d5605bc24fd94e7f
0d010a81,8,1,388,100,636,5a283378a3b02fe2
29068808,8,1,339,256,636,22618237e7eda900
18c0c140,8,1,323,294,636,ab68a8ab607df309
0200c5d0,8,1,385,100,636,e8e02f47e8799362
122e0808,8,1,352,256,636,8c890349f34165ad
32a0800a,8,1,331,100,636,733b7cd83403e1da
08c42c01,8,1,274,294,636,57548da655f73ded
04454488,8,1,387,100,636,e4d29c207d408522
18283044,8,1,354,294,636,d18299939676a0d3
03941808,8,1,378,100,636,216ca5bd60ba1919
06418124,8,1,380,100,636,df53c5f23cdcd2cb
118284c0,8,1,363,100,636,6a30c57c6955e8b0
24111601,8,1,391,100,636,38e567eb72a62c3e
23081206,8,1,387,100,636,180c2a4be06c676f
014a8809,8,1,386,100,636,ce43541a5af20d4d
19120a80,8,1,370,256,636,64351b1120afadfb
31504082,8,1,391,100,636,38e567eb72a62c3e
0d0e8004,8,1,365,256,636,c0699e8186c3fe3
00c4c444,8,1,389,100,636,835391a866c4ac16
16214202,8,1,391,100,636,38e567eb72a62c3e
20611608,8,1,390,100,636,31fe421dcc88c51b
210804a5,8,1,378,100,636,92dac2e86e4276e4
0110c125,8,1,389,100,636,ca730db018a0c134
2220d088,8,1,387,100,636,1cb0f9a658bac196
2c850600,8,1,389,100,636,1b756683077f6391
0481a288,8,1,378,256,636,e68bc8a57448c518
16410206,8,1,384,100,636,cd3ece86a518ed1e
002c248c,8,1,365,256,636,870ed3b1a2f8d4e
12840486,8,1,357,100,636,a1ba9d01e1d504f5
28080a89,8,1,383,256,636,6bea3c39a2c3caea
009041ac,8,1,346,100,636,d58b1082ccf9de1a
0154c808,8,1,391,100,636,38e567eb72a62c3e
01b00548,8,1,368,100,636,5b3e6792368e36f9
11684404,8,1,384,100,636,57e6610e0b03f7bc
18822601,8,1,314,256,636,1f5585f4af0a6274
03c04043,8,1,375,100,636,9db3a145707b3ae7
0a9c8040,8,1,374,100,636,4f20fd4be7b2c337
0b044881,8,1,334,256,636,fd4f6da5db51e1b1
1082a209,8,1,372,100,636,64acb07b644d7a94
1918100a,8,1,388,100,636,f4aa398523eab15e
38428808,8,1,322,256,636,1e31d54dcc0108bc
00aa3402,8,1,387,100,636,763d5321988f7871
24908c40,8,1,391,100,636,38e567eb72a62c3e
0c650240,8,1,380,256,636,d178551f2e16a15d
1a440803,8,1,308,294,636,9475c6972bb4c40f
228c4006,8,1,390,100,636,98d68c2ee2532965
25035200,8,1,391,100,636,38e567eb72a62c3e
308a2280,8,1,386,256,636,f61ace5015df39da
002490c9,8,1,376,100,636,6010785f8e201e00
020ccc40,8,1,389,100,636,ec64d8ac4bc26672
04530888,8,1,386,100,636,3494243b35aa405d
30960500,8,1,319,100,636,82830f1b8a5fd32f
01301125,8,1,389,100,636,df4756f24f727cb9
01901588,8,1,375,100,636,578684bfe6439489
1c094208,8,1,390,100,636,b42db3eb0915969a
2380c108,8,1,362,100,636,95d42c22d91a232
24490481,8,1,385,100,636,38cc641735a627c6
18324404,8,1,317,256,636,aae9d33f7a955c8d
21344440,8,1,390,100,636,11c736fc1d20808e
280a2007,8,1,361,256,636,8941514b0e1ea97c
3a800403,8,1,352,100,636,1f961ce12cb145b9
258c8002,8,1,390,100,636,98d68c2ee2532965
0500101f,8,1,391,100,636,38e567eb72a62c3e
1006480d,8,1,356,100,636,a8c2c6bef2e78c1b
2158008a,8,1,390,100,636,71c1f1a7f9a96e4f
32260808,8,1,315,294,636,923d920e5a65f2eb
00d82282,8,1,379,294,636,bd71b23b05c7327e
0328c088,8,1,381,100,636,9f90fe85ea364688
319a0001,8,1,391,100,636,38e567eb72a62c3e
04368808,8,1,385,100,636,291d045d81d1fe9d
0d0a0884,8,1,364,256,636,9c8c52756a31ad89
10007684,8,1,366,256,636,80c5c373a81a686b
11681840,8,1,386,100,636,bdfa66ae7cbe5895
20820649,8,1,297,100,636,23dc1a1055711656
22360081,8,1,355,100,636,6abdc0f1e68a46d3
005c4481,8,1,387,100,636,e348a6ec7cd97b0f
08461888,8,1,356,256,636,761ad4a9f6f7cabf
1844c804,8,1,337,256,636,366f010a83a7f602
2028d440,8,1,391,100,636,38e567eb72a62c3e
2848280a,8,1,378,100,636,84a2f42372c1b187
04438809,8,1,388,100,636,c6687833e35d751e
10e05050,8,1,389,100,636,60c2bccfce836026
111a4404,8,1,378,256,636,e5864d2e99f242f7
1aa28002,8,1,291,256,636,59f6adf5180e2963
0d068084,8,1,359,256,636,c8ca60d815b59db1
1088048b,8,1,364,294,636,1405e0c92077511f
14438600,8,1,373,100,636,aca796c410d5709e
1603c001,8,1,383,100,636,c91aa28a008fd724
2140448c,8,1,368,100,636,6046e1615d00c931
2b420880,8,1,378,100,636,17fe9367e82cd5b
0030912c,8,1,379,100,636,64ee83e94451509e
01a48441,8,1,368,100,636,2cd2b5fb5a090812
03b40900,8,1,377,100,636,8d6735dcb9ebe36a
1380020b,8,1,377,100,636,12fc823a11a53003
204e200a,8,1,385,100,636,235c8be2a1b0ffae
21185202,8,1,391,100,636,38e567eb72a62c3e
3100d440,8,1,390,100,636,350936e7b1701184
03485084,8,1,388,100,636,ad40ab27f328e109
0401328c,8,1,382,256,636,f7abc506dee7fcd2
042c90c0,8,1,381,100,636,4bf3720335935428
09a44044,8,1,363,294,636,9f362ef5ed590610
